Identifier	WellID	DrugX	DrugXConc	ABX	ABXConc	Strain	Replicate	PlateNumber	plate	row	col	control	AUC_scaled	AUC_shifted	normAUC_scaled	normAUC_shifted	normAUC	category	median	ABXnormAUC
230	3402	Erythromycin control	0	Erythromycin	0.625	NT5001	R3	3	3	4	02	FALSE	0.07202543954365441	0.07138292893220344	0.013700880069001187	0.013640090139480523	0.013700880069001187	Erythromycin only	0.012833783302326898	8.670967666742895e-4
231	3403	Erythromycin control	0	Erythromycin	0.625	NT5001	R3	3	3	4	03	FALSE	0.07903798274205276	0.07762784924085644	0.015034825601977952	0.014833390515328105	0.015034825601977952	Erythromycin only	0.012833783302326898	0.0022010422996510542
232	3404	Erythromycin control	0	Erythromycin	0.625	NT5001	R3	3	3	4	04	FALSE	0.045183783583702425	0.04550623699018737	0.008594985381086117	0.008695484813242149	0.008695484813242149	Erythromycin only	0.012833783302326898	-0.004138298489084749
233	3405	Erythromycin control	0	Erythromycin	0.625	NT5001	R3	3	3	4	05	FALSE	0.05581907470747079	0.05532113470115972	0.010618060132297418	0.010570948477875382	0.010618060132297418	Erythromycin only	0.012833783302326898	-0.0022157231700294794
234	3406	Erythromycin control	0	Erythromycin	0.625	NT5001	R3	3	3	4	06	FALSE	0.06290879514824803	0.062459847457627164	0.011966686535652606	0.011935037720704799	0.011966686535652606	Erythromycin only	0.012833783302326898	-8.670967666742913e-4
235	3407	Erythromycin control	0	Erythromycin	0.625	NT5001	R3	3	3	4	07	FALSE	0.06122161026102615	0.060675476360392555	0.0116457455189713	0.011594074090147134	0.0116457455189713	Erythromycin only	0.012833783302326898	-0.0011880377833555968
236	3408	Erythromycin control	0	Erythromycin	0.625	NT5001	R3	3	3	4	08	FALSE	0.08254188287488916	0.0829836770740411	0.015701347261518152	0.015856800110716954	0.015856800110716954	Erythromycin only	0.012833783302326898	0.003023016808390056
237	3409	DMSO control	0	MGAM	0	NT5001	R3	3	3	4	09	TRUE	5.128712897689468	5.082961667558429	0.9755980770793324	0.9712694107420268	0.9755980770793324	medium	NA	NA
238	3410	DMSO control	0	MGAM	0	NT5001	R3	3	3	4	10	TRUE	5.165070251404613	5.19271558727297	0.9825140743440981	0.9922415588516886	0.9922415588516886	medium	NA	NA
239	3411	DMSO control	0	MGAM	0	NT5001	R3	3	3	4	11	TRUE	5.27407882389937	5.236440438001783	1.0032499891501228	1.0005966503868482	1.0005966503868482	medium	NA	NA
24	1212	DMSO control	0	MGAM	0	NT5001	R1	1	1	2	12	TRUE	4.469753431769091	4.536528459694679	0.9333733391610674	0.9490018830263813	0.9490018830263813	medium	NA	NA
240	3412	DMSO control	0	MGAM	0	NT5001	R3	3	3	4	12	TRUE	4.969344221055118	5.0668692637520065	0.9452825227535688	0.9681944200998104	0.9681944200998104	medium	NA	NA
241	3501	Iopanoic acid	640	Doxycycline	0.078	NT5001	R3	3	3	5	01	FALSE	0.07837710893143345	0.07851694320249757	0.014909112341810325	0.015003281579769727	0.015003281579769727	test	0.19957624406618052	-0.18457296248641078
242	3502	Iopanoic acid	320	Doxycycline	0.078	NT5001	R3	3	3	5	02	FALSE	0.054407673917497776	0.053534044898305135	0.010349579536063174	0.010229465347904148	0.010349579536063174	test	0.19957624406618052	-0.18922666453011736
243	3503	Iopanoic acid	160	Doxycycline	0.078	NT5001	R3	3	3	5	03	FALSE	1.3506704257425741	1.3386216262265833	0.25692829690584157	0.25578832246754923	0.25692829690584157	test	0.19957624406618052	0.05735205283966105
244	3504	Iopanoic acid	80	Doxycycline	0.078	NT5001	R3	3	3	5	04	FALSE	2.35925209562109	2.355042903657448	0.4487835162054498	0.45000951864472577	0.45000951864472577	test	0.19957624406618052	0.25043327457854525
245	3505	Iopanoic acid	40	Doxycycline	0.078	NT5001	R3	3	3	5	05	FALSE	2.7039698269402312	2.7039698269402312	0.5143566848578837	0.5166836486764179	0.5166836486764179	test	0.19957624406618052	0.3171074046102374
246	3506	Iopanoic acid	20	Doxycycline	0.078	NT5001	R3	3	3	5	06	FALSE	2.161064921692169	2.1417869116859944	0.4110837990163771	0.40925984646417335	0.4110837990163771	test	0.19957624406618052	0.21150755495019657
247	3507	Iopanoic acid	10	Doxycycline	0.078	NT5001	R3	3	3	5	07	FALSE	1.6054452081471895	1.6054452081471895	0.30539226686489807	0.30677386989714234	0.30677386989714234	test	0.19957624406618052	0.10719762583096182
248	3508	Iopanoic acid	5	Doxycycline	0.078	NT5001	R3	3	3	5	08	FALSE	1.3368418316887887	1.3296865676476355	0.25429778316161117	0.2540809814233881	0.25429778316161117	test	0.19957624406618052	0.05472153909543065
249	3509	DMSO control	0	MGAM	0	NT5001	R3	3	3	5	09	TRUE	5.114596665174573	5.09634654326494	0.9729128479444864	0.9738270378088	0.9738270378088	medium	NA	NA
250	3510	DMSO control	0	MGAM	0	NT5001	R3	3	3	5	10	TRUE	5.034412882317739	5.0883049024674385	0.9576600650477648	0.972290414039111	0.972290414039111	medium	NA	NA
251	3511	DMSO control	0	MGAM	0	NT5001	R3	3	3	5	11	TRUE	5.282231330375332	5.310503754980373	1.0048007816783822	1.0147489180890654	1.0048007816783822	medium	NA	NA
252	3512	DMSO control	0	MGAM	0	NT5001	R3	3	3	5	12	TRUE	4.952553543751535	5.032077151055307	0.9420885532690195	0.9615462261909183	0.9615462261909183	medium	NA	NA
253	3601	Tolfenamic acid	640	Doxycycline	0.078	NT5001	R3	3	3	6	01	FALSE	0.07728361005929925	0.07673207671364858	0.01470110393536918	0.014662223288116259	0.01470110393536918	test	0.19957624406618052	-0.18487514013081133
254	3602	Tolfenamic acid	320	Doxycycline	0.078	NT5001	R3	3	3	6	02	FALSE	0.041268799700447965	0.041047914064227906	0.007850266223571895	0.007843573474065295	0.007850266223571895	test	0.19957624406618052	-0.1917259778426086
255	3603	Tolfenamic acid	160	Doxycycline	0.078	NT5001	R3	3	3	6	03	FALSE	0.7902044250072136	0.7817455016351472	0.15031489048332664	0.14937855966325198	0.15031489048332664	test	0.19957624406618052	-0.049261353582853884
256	3604	Tolfenamic acid	80	Doxycycline	0.078	NT5001	R3	3	3	6	04	FALSE	2.5526020209640605	2.5343854142132023	0.4855630784720401	0.4842788887366222	0.4855630784720401	test	0.19957624406618052	0.2859868344058596
257	3605	Tolfenamic acid	40	Doxycycline	0.078	NT5001	R3	3	3	6	05	FALSE	3.529636242423942	3.4981497460597675	0.671417254112557	0.668438218652725	0.671417254112557	test	0.19957624406618052	0.4718410100463765
258	3606	Tolfenamic acid	20	Doxycycline	0.078	NT5001	R3	3	3	6	06	FALSE	2.8357658385741233	2.8155284374067793	0.5394272899164505	0.5380006431646117	0.5394272899164505	test	0.19957624406618052	0.33985104585027
259	3607	Tolfenamic acid	10	Doxycycline	0.078	NT5001	R3	3	3	6	07	FALSE	2.2281896001796944	2.2122881578947364	0.42385244264361166	0.4227314617035295	0.42385244264361166	test	0.19957624406618052	0.22427619857743114
260	3608	Tolfenamic acid	5	Doxycycline	0.078	NT5001	R3	3	3	6	08	FALSE	1.5268187102222222	1.5322667698483494	0.29043571505291466	0.292790687789126	0.292790687789126	test	0.19957624406618052	0.09321444372294546
261	3609	DMSO control	0	MGAM	0	NT5001	R3	3	3	6	09	TRUE	5.166816791477786	5.083852739518287	0.9828463060698587	0.9714396797690201	0.9828463060698587	medium	NA	NA
262	3610	DMSO control	0	MGAM	0	NT5001	R3	3	3	6	10	TRUE	5.248029447925693	5.229303205471007	0.9982948041717463	0.9992328439905223	0.9992328439905223	medium	NA	NA
263	3611	DMSO control	0	MGAM	0	NT5001	R3	3	3	6	11	TRUE	5.307624932740444	5.326563826345226	1.0096312235712557	1.0178177305396043	1.0096312235712557	medium	NA	NA
264	3612	DMSO control	0	MGAM	0	NT5001	R3	3	3	6	12	TRUE	5.205486843429323	5.2890718239661005	0.9902022312458367	1.0106536326297721	0.9902022312458367	medium	NA	NA
265	3701	Diflunisal	640	Doxycycline	0.078	NT5001	R3	3	3	7	01	FALSE	0.7959755844581458	0.7888749994049955	0.1514126965362613	0.15074088807544583	0.1514126965362613	test	0.19957624406618052	-0.04816354752991922
266	3702	Diflunisal	320	Doxycycline	0.078	NT5001	R3	3	3	7	02	FALSE	2.286006486224341	2.24522135712132	0.43485053202258306	0.42902444817454854	0.43485053202258306	test	0.19957624406618052	0.23527428795640254
267	3703	Diflunisal	160	Doxycycline	0.078	NT5001	R3	3	3	7	03	FALSE	3.290941629333333	3.3026845075825153	0.6260120988258762	0.6310880634847157	0.6310880634847157	test	0.19957624406618052	0.43151181941853517
268	3704	Diflunisal	80	Doxycycline	0.078	NT5001	R3	3	3	7	04	FALSE	2.7763342545505814	2.7664276202792144	0.5281220481827462	0.5286182938892237	0.5286182938892237	test	0.19957624406618052	0.32904204982304314
269	3705	Diflunisal	40	Doxycycline	0.078	NT5001	R3	3	3	7	05	FALSE	2.816565813681368	2.79144033809099	0.5357750076111403	0.5333978081328888	0.5357750076111403	test	0.19957624406618052	0.33619876354495976
270	3706	Diflunisal	20	Doxycycline	0.078	NT5001	R3	3	3	7	06	FALSE	1.9836820678064804	1.965986420457627	0.3773415376323007	0.3756672973380742	0.3773415376323007	test	0.19957624406618052	0.1777652935661202
271	3707	Diflunisal	10	Doxycycline	0.078	NT5001	R3	3	3	7	07	FALSE	1.5191465233782804	1.4974637897707403	0.2889762902652033	0.28614041730454	0.2889762902652033	test	0.19957624406618052	0.08940004619902275
272	3708	Diflunisal	5	Doxycycline	0.078	NT5001	R3	3	3	7	08	FALSE	1.2466776696508501	1.2422292212310433	0.23714650469068901	0.237369337528598	0.237369337528598	test	0.19957624406618052	0.03779309346241749
273	3709	DMSO control	0	MGAM	0	NT5001	R3	3	3	7	09	TRUE	5.2556472376681596	5.227517100802853	0.9997438813910411	0.9988915491034028	0.9997438813910411	medium	NA	NA
274	3710	DMSO control	0	MGAM	0	NT5001	R3	3	3	7	10	TRUE	5.275530697372009	5.313179444543263	1.0035261685729768	1.0152601978497733	1.0035261685729768	medium	NA	NA
275	3711	DMSO control	0	MGAM	0	NT5001	R3	3	3	7	11	TRUE	5.358305173629333	5.377424906630686	1.0192717603966632	1.0275364368194198	1.0192717603966632	medium	NA	NA
276	3712	DMSO control	0	MGAM	0	NT5001	R3	3	3	7	12	TRUE	5.040436236880387	5.112378234909009	0.9588058443585025	0.9768904273668433	0.9768904273668433	medium	NA	NA
277	3801	Doxycycline control	0	Doxycycline	0.078	NT5001	R3	3	3	8	01	FALSE	1.148953712871287	1.138704348795718	0.21855718097134477	0.21758745672293364	0.21855718097134477	Doxycycline only	0.19957624406618052	0.018980936905164253
278	3802	Doxycycline control	0	Doxycycline	0.078	NT5001	R3	3	3	8	02	FALSE	1.1756497044025156	1.1672596975914362	0.22363536696520808	0.22304390880978808	0.22363536696520808	Doxycycline only	0.19957624406618052	0.024059122899027563
279	3803	Doxycycline control	0	Doxycycline	0.078	NT5001	R3	3	3	8	03	FALSE	1.0176124052583861	1.001272509366637	0.19357307098032583	0.19132651862626798	0.19357307098032583	Doxycycline only	0.19957624406618052	-0.006003173085854685
280	3804	Doxycycline control	0	Doxycycline	0.078	NT5001	R3	3	3	8	04	FALSE	0.9590352416891286	0.9521911008028546	0.18243035948936387	0.1819478780045235	0.18243035948936387	Doxycycline only	0.19957624406618052	-0.01714588457681665
281	3805	Doxycycline control	0	Doxycycline	0.078	NT5001	R3	3	3	8	05	FALSE	1.050625897757847	1.045002565566458	0.1998529896348984	0.19968260484033498	0.1998529896348984	Doxycycline only	0.19957624406618052	2.7674556871787326e-4
282	3806	Doxycycline control	0	Doxycycline	0.078	NT5001	R3	3	3	8	06	FALSE	1.0477161983621472	1.027154417484389	0.19929949849746262	0.19627212067690933	0.19929949849746262	Doxycycline only	0.19957624406618052	-2.76745568717901e-4
283	3807	Doxycycline control	0	Doxycycline	0.078	NT5001	R3	3	3	8	07	FALSE	1.0200848916741267	1.0164449812667258	0.1940433942448408	0.19422572558585496	0.19422572558585496	Doxycycline only	0.19957624406618052	-0.005350518480325556
284	3808	Doxycycline control	0	Doxycycline	0.625	NT5001	R3	3	3	8	08	FALSE	1.0724163276327632	1.0628497234611953	0.20399802600343395	0.20309289979543502	0.20399802600343395	Doxycycline only	0.19957624406618052	0.004421781937253427
285	3809	DMSO control	0	MGAM	0	NT5001	R3	3	3	8	09	TRUE	5.306387665479072	5.315854904846564	1.009395867140684	1.015771433802788	1.009395867140684	medium	NA	NA
286	3810	DMSO control	0	MGAM	0	NT5001	R3	3	3	8	10	TRUE	5.461308570918821	5.461308570918821	1.0388653540200332	1.0435652095138939	1.0388653540200332	medium	NA	NA
287	3811	DMSO control	0	MGAM	0	NT5001	R3	3	3	8	11	TRUE	5.510428731838564	5.480934911685994	1.0482091280809125	1.0473154767161077	1.0473154767161077	medium	NA	NA
288	3812	DMSO control	0	MGAM	0	NT5001	R3	3	3	8	12	TRUE	5.435653604740444	5.4550493357118635	1.033985194773366	1.0423691737991336	1.033985194773366	medium	NA	NA
289	4101	Benzbromarone	640	Erythromycin	0.625	NT5002	R1	4	4	1	01	FALSE	0.031783034369001324	0.03180365931018822	0.00460863689360807	0.004619213561396285	0.004619213561396285	test	0.022721075488791535	-0.01810186192739525
290	4102	Benzbromarone	320	Erythromycin	0.625	NT5002	R1	4	4	1	02	FALSE	0.036687221148005184	0.03699671749772878	0.005319758929989402	0.005373461510383807	0.005373461510383807	test	0.022721075488791535	-0.017347613978407728
291	4103	Benzbromarone	160	Erythromycin	0.625	NT5002	R1	4	4	1	03	FALSE	0.03916149721694484	0.039593518925373175	0.005678536504336063	0.0057506250390783045	0.0057506250390783045	test	0.022721075488791535	-0.01697045044971323
292	4104	Benzbromarone	80	Erythromycin	0.625	NT5002	R1	4	4	1	04	FALSE	0.032057865382692334	0.032453127837118775	0.004648488228584425	0.004713543393005839	0.004713543393005839	test	0.022721075488791535	-0.018007532095785695
293	4105	Benzbromarone	40	Erythromycin	0.625	NT5002	R1	4	4	1	05	FALSE	1.0560957395155643	1.0567810709493837	0.1531371023863214	0.1534885469230425	0.1534885469230425	test	0.022721075488791535	0.13076747143425096
294	4106	Benzbromarone	20	Erythromycin	0.625	NT5002	R1	4	4	1	06	FALSE	0.6407207302830066	0.6361471235126542	0.09290645952174241	0.0923950099991025	0.09290645952174241	test	0.022721075488791535	0.07018538403295088
295	4107	Benzbromarone	10	Erythromycin	0.625	NT5002	R1	4	4	1	07	FALSE	0.31356751316904113	0.31417796257819564	0.04546824551268247	0.045631702040279054	0.045631702040279054	test	0.022721075488791535	0.02291062655148752
296	4108	Benzbromarone	5	Erythromycin	0.625	NT5002	R1	4	4	1	08	FALSE	0.12357340983940195	0.12333283863270615	0.017918521216157657	0.017913055702844665	0.017918521216157657	test	0.022721075488791535	-0.004802554272633878
297	4109	Diethylstilbestrol	640	Erythromycin	0.625	NT5002	R1	4	4	1	09	FALSE	0.09957360254116743	0.08632727644062277	0.014438475979759318	0.01253830957512451	0.014438475979759318	test	0.022721075488791535	-0.008282599509032217
298	4110	Diethylstilbestrol	320	Erythromycin	0.625	NT5002	R1	4	4	1	10	FALSE	0.026718425112328845	0.02531401730305004	0.003874253108818325	0.003676647736639867	0.003874253108818325	test	0.022721075488791535	-0.018846822379973212
299	4111	Diethylstilbestrol	160	Erythromycin	0.625	NT5002	R1	4	4	1	11	FALSE	0.03158388047960529	0.031153470687216116	0.004579758972402683	0.004524779141903677	0.004579758972402683	test	0.022721075488791535	-0.018141316516388853
3	1103	Tolfenamic acid	160	Erythromycin	0.625	NT5001	R1	1	1	1	03	FALSE	0.26116310178228114	0.2587246040999069	0.05453604546587042	0.05412291329317297	0.05453604546587042	test	0.09893401904513033	-0.04439797357925991
300	4112	Diethylstilbestrol	80	Erythromycin	0.625	NT5002	R1	4	4	1	12	FALSE	0.04949603298907458	0.04997782435496435	0.007177075702475125	0.007258857912478581	0.007258857912478581	test	0.022721075488791535	-0.015462217576312954
301	4201	Hexestrol	160	Erythromycin	0.625	NT5002	R1	4	4	2	01	FALSE	0.03773159995524299	0.0382947581635302	0.0054711970414691845	0.005561990980789529	0.005561990980789529	test	0.022721075488791535	-0.017159084508002007
302	4202	Hexestrol	80	Erythromycin	0.625	NT5002	R1	4	4	2	02	FALSE	0.052776877945945905	0.05322210793510703	0.007652808224892564	0.0077300627686320246	0.0077300627686320246	test	0.022721075488791535	-0.01499101272015951
303	4203	Hexestrol	40	Erythromycin	0.625	NT5002	R1	4	4	2	03	FALSE	0.06594457136618806	0.0655594311051266	0.009562163920629273	0.009521955014189655	0.009562163920629273	test	0.022721075488791535	-0.013158911568162263
304	4204	Hexestrol	20	Erythromycin	0.625	NT5002	R1	4	4	2	04	FALSE	2.6892552735756197	2.677039318406879	0.3899502145150308	0.3888174063043986	0.3899502145150308	test	0.022721075488791535	0.36722913902623927
305	4205	Hexestrol	10	Erythromycin	0.625	NT5002	R1	4	4	2	05	FALSE	2.0109816971068653	2.0148966517410773	0.2915984777934367	0.2926467626809473	0.2926467626809473	test	0.022721075488791535	0.26992568719215576
306	4206	Hexestrol	5	Erythromycin	0.625	NT5002	R1	4	4	2	06	FALSE	0.06985051976284591	0.06880797469175866	0.010128538347827561	0.009993778600394111	0.010128538347827561	test	0.022721075488791535	-0.012592537140963974
307	4207	Hexestrol	2.5	Erythromycin	0.625	NT5002	R1	4	4	2	07	FALSE	0.10029127806880743	0.09931504888578854	0.014542541119541792	0.01442467409770698	0.014542541119541792	test	0.022721075488791535	-0.008178534369249743
308	4208	Hexestrol	1.25	Erythromycin	0.625	NT5002	R1	4	4	2	08	FALSE	0.09467546997389042	0.09412253082414025	0.013728231822538363	0.01367050459745462	0.013728231822538363	test	0.022721075488791535	-0.008992843666253173
309	4209	Diethylstilbestrol	40	Erythromycin	0.625	NT5002	R1	4	4	2	09	FALSE	0.04340278151813432	0.04348727752368552	0.006293535660168922	0.006316160669639094	0.006316160669639094	test	0.022721075488791535	-0.01640491481915244
310	4210	Diethylstilbestrol	20	Erythromycin	0.625	NT5002	R1	4	4	2	10	FALSE	2.2441558832892676	2.2252240036768334	0.32540944576461794	0.32319503849155445	0.32540944576461794	test	0.022721075488791535	0.3026883702758264
311	4211	Diethylstilbestrol	10	Erythromycin	0.625	NT5002	R1	4	4	2	11	FALSE	0.3512272742641635	0.34598507614081775	0.05092902570038928	0.050251417302738466	0.05092902570038928	test	0.022721075488791535	0.028207950211597742
312	4212	Diethylstilbestrol	5	Erythromycin	0.625	NT5002	R1	4	4	2	12	FALSE	0.07531122522522529	0.0759465567813109	0.01092035729018739	0.011030597504646333	0.011030597504646333	test	0.022721075488791535	-0.011690477984145202
313	4301	Famprofazone	80	Erythromycin	0.625	NT5002	R1	4	4	3	01	FALSE	0.26582754330708674	0.2628949876703441	0.03854580431807687	0.038183282006198034	0.03854580431807687	test	0.022721075488791535	0.015824728829285338
314	4302	Famprofazone	40	Erythromycin	0.625	NT5002	R1	4	4	3	02	FALSE	0.20302397895167498	0.20447320917131706	0.029439095991299388	0.029698010896620223	0.029698010896620223	test	0.022721075488791535	0.006976935407828688
315	4303	Famprofazone	20	Erythromycin	0.625	NT5002	R1	4	4	3	03	FALSE	0.45491764427196363	0.45698410988513927	0.06596444551530466	0.0663730917607906	0.0663730917607906	test	0.022721075488791535	0.04365201627199907
316	4304	Famprofazone	10	Erythromycin	0.625	NT5002	R1	4	4	3	04	FALSE	0.8297095609386304	0.833478520657365	0.12031041621534376	0.1210557328703264	0.1210557328703264	test	0.022721075488791535	0.09833465738153485
317	4305	Famprofazone	5	Erythromycin	0.625	NT5002	R1	4	4	3	05	FALSE	0.2121058496943719	0.21031650767878018	0.030755994940651902	0.030546700773646848	0.030755994940651902	test	0.022721075488791535	0.008034919451860367
318	4306	Famprofazone	2.5	Erythromycin	0.625	NT5002	R1	4	4	3	06	FALSE	0.11726294170984417	0.11749122777417223	0.017003484096033507	0.01706461094260616	0.01706461094260616	test	0.022721075488791535	-0.005656464546185375
319	4307	Famprofazone	1.25	Erythromycin	0.625	NT5002	R1	4	4	3	07	FALSE	0.10805218003428163	0.10840277114406191	0.015667895568412298	0.01574458918949554	0.01574458918949554	test	0.022721075488791535	-0.006976486299295995
320	4308	Famprofazone	0.625	Erythromycin	0.625	NT5002	R1	4	4	3	08	FALSE	0.1175664177487014	0.11749012545944203	0.01704748904700092	0.01706445084067886	0.01706445084067886	test	0.022721075488791535	-0.005656624648112674
325	4401	Lorglumide sodium salt	160	Erythromycin	0.625	NT5002	R1	4	4	4	01	FALSE	2.059658144278155	1.9701077901791049	0.2986567110533222	0.28614155789590273	0.2986567110533222	test	0.022721075488791535	0.27593563556453066
326	4402	Lorglumide sodium salt	80	Erythromycin	0.625	NT5002	R1	4	4	4	02	FALSE	2.1152680182252968	2.083696853774173	0.30672031233651664	0.3026394123681571	0.30672031233651664	test	0.022721075488791535	0.2839992368477251
327	4403	Lorglumide sodium salt	40	Erythromycin	0.625	NT5002	R1	4	4	4	03	FALSE	0.8836878823400257	0.8854082351284878	0.12813743740461483	0.12859808637703762	0.12859808637703762	test	0.022721075488791535	0.10587701088824608
328	4404	Lorglumide sodium salt	20	Erythromycin	0.625	NT5002	R1	4	4	4	04	FALSE	0.3782118535417212	0.3764938243562624	0.05484187197470024	0.054682555937557796	0.05484187197470024	test	0.022721075488791535	0.0321207964859087
329	4405	Lorglumide sodium salt	10	Erythromycin	0.625	NT5002	R1	4	4	4	05	FALSE	0.19421478051948068	0.19408874886437397	0.02816173535837878	0.02818975552858946	0.02818975552858946	test	0.022721075488791535	0.0054686800397979254
33	1309	DMSO control	0	MGAM	0	NT5001	R1	1	1	3	09	TRUE	4.866144817873018	4.866144817873018	1.0161477376397035	1.0179547282177446	1.0161477376397035	medium	NA	NA
330	4406	Lorglumide sodium salt	5	Erythromycin	0.625	NT5002	R1	4	4	4	06	FALSE	0.12324448891786191	0.12268465022712535	0.017870826679616886	0.017818911798075834	0.017870826679616886	test	0.022721075488791535	-0.004850248809174649
331	4407	Lorglumide sodium salt	2.5	Erythromycin	0.625	NT5002	R1	4	4	4	07	FALSE	0.0860758324641461	0.08568483257624927	0.012481258162348192	0.012445000016566912	0.012481258162348192	test	0.022721075488791535	-0.010239817326443343
332	4408	Lorglumide sodium salt	1.25	Erythromycin	0.625	NT5002	R1	4	4	4	08	FALSE	0.14133177247290288	0.1421572013841658	0.020493537945291785	0.020647135792752118	0.020647135792752118	test	0.022721075488791535	-0.0020739396960394174
337	4501	Tiratricol	640	Doxycycline	0.039	NT5002	R1	4	4	5	01	FALSE	0.0342005329012903	0.034400276441920806	0.004959181552019186	0.00499635032266233	0.00499635032266233	test	0.1478963599227445	-0.14290000960008217
338	4502	Tiratricol	320	Doxycycline	0.039	NT5002	R1	4	4	5	02	FALSE	0.036499144044174175	0.03699653666255682	0.0052924871764653296	0.005373435245598659	0.005373435245598659	test	0.1478963599227445	-0.14252292467714583
339	4503	Tiratricol	160	Doxycycline	0.039	NT5002	R1	4	4	5	03	FALSE	0.044814930518181854	0.04478584879818304	0.006498301570979448	0.006504767206487418	0.006504767206487418	test	0.1478963599227445	-0.1413915927162571
34	1310	DMSO control	0	MGAM	0	NT5001	R1	1	1	3	10	TRUE	4.85008305765193	4.813854612776846	1.0127937229274362	1.0070160768809375	1.0070160768809375	medium	NA	NA
340	4504	Tiratricol	80	Doxycycline	0.039	NT5002	R1	4	4	5	04	FALSE	3.200427697402598	3.198350846203764	0.4640717745930623	0.46453351354304506	0.46453351354304506	test	0.1478963599227445	0.31663715362030054
341	4505	Tiratricol	40	Doxycycline	0.039	NT5002	R1	4	4	5	05	FALSE	4.03255704833095	4.024706515465931	0.5847330677351318	0.5845547122599394	0.5847330677351318	test	0.1478963599227445	0.43683670781238726
342	4506	Tiratricol	20	Doxycycline	0.039	NT5002	R1	4	4	5	06	FALSE	3.6927840142857145	3.690387658663206	0.5354649417917742	0.5359977150253808	0.5359977150253808	test	0.1478963599227445	0.3881013551026363
343	4507	Tiratricol	10	Doxycycline	0.039	NT5002	R1	4	4	5	07	FALSE	3.3883901408912194	3.3554077579493837	0.49132690201787665	0.48734470673218794	0.49132690201787665	test	0.1478963599227445	0.34343054209513213
344	4508	Tiratricol	5	Doxycycline	0.039	NT5002	R1	4	4	5	08	FALSE	3.1709551117647057	3.1483201304347825	0.45979815981028727	0.45726697359830326	0.45979815981028727	test	0.1478963599227445	0.31190179988754274
345	4509	Doxycycline control	0	Doxycycline	0.039	NT5002	R1	4	4	5	09	FALSE	1.201152605823338	1.1956963642654124	0.17417079029590612	0.17366482288274573	0.17417079029590612	Doxycycline only	0.1478963599227445	0.026274430373161628
346	4510	DMSO control	0	MGAM	0	NT5002	R1	4	4	5	10	TRUE	6.830364337639535	6.861391300886437	0.9904236555189403	0.9965592775969638	0.9965592775969638	medium	NA	NA
347	4511	DMSO control	0	MGAM	0	NT5002	R1	4	4	5	11	TRUE	6.944791106178851	6.904231002378975	1.0070158858574312	1.002781383304061	1.002781383304061	medium	NA	NA
348	4512	Erythromycin control	0	Erythromycin	0.625	NT5002	R1	4	4	5	12	FALSE	0.1392885177027198	0.13955968288968162	0.02019725977349801	0.0202698681161406	0.0202698681161406	Erythromycin only	0.022721075488791535	-0.002451207372650935
349	4601	Celecoxib	640	Doxycycline	0.039	NT5002	R1	4	4	6	01	FALSE	0.9780179708189939	0.4277638626424412	0.14181558785728185	0.06212909703633497	0.14181558785728185	test	0.1478963599227445	-0.006080772065462647
35	1311	DMSO control	0	MGAM	0	NT5001	R1	1	1	3	11	TRUE	4.8400409984155015	4.8400409984155015	1.010696741403816	1.0124940386090586	1.010696741403816	medium	NA	NA
350	4602	Celecoxib	320	Doxycycline	0.039	NT5002	R1	4	4	6	02	FALSE	0.09164743625974034	0.08242916720051921	0.013289157701165864	0.01197214205049874	0.013289157701165864	test	0.1478963599227445	-0.13460720222157863
351	4603	Celecoxib	160	Doxycycline	0.039	NT5002	R1	4	4	6	03	FALSE	0.12438552300260426	0.1239819359714472	0.01803628010104781	0.01800733162249704	0.01803628010104781	test	0.1478963599227445	-0.12986007982169667
352	4604	Celecoxib	80	Doxycycline	0.039	NT5002	R1	4	4	6	04	FALSE	0.02941691197570335	0.029855970363400413	0.004265541932002366	0.00433632815161887	0.00433632815161887	test	0.1478963599227445	-0.14356003177112564
353	4605	Celecoxib	40	Doxycycline	0.039	NT5002	R1	4	4	6	05	FALSE	2.1904558687389892	2.1947202215009733	0.31762277991734816	0.3187646211321447	0.3187646211321447	test	0.1478963599227445	0.1708682612094002
354	4606	Celecoxib	20	Doxycycline	0.039	NT5002	R1	4	4	6	06	FALSE	2.2152576840052016	2.210945047371837	0.32121911875451725	0.32112114039186324	0.32121911875451725	test	0.1478963599227445	0.17332275883177276
355	4607	Celecoxib	10	Doxycycline	0.039	NT5002	R1	4	4	6	07	FALSE	1.9779750711513584	1.9843929007138221	0.2868124163889148	0.28821634984560995	0.28821634984560995	test	0.1478963599227445	0.14031998992286546
356	4608	Celecoxib	5	Doxycycline	0.039	NT5002	R1	4	4	6	08	FALSE	2.3262779833547342	2.327787573220636	0.3373174006737758	0.3380915328452773	0.3380915328452773	test	0.1478963599227445	0.19019517292253282
357	4609	Doxycycline control	0	Doxycycline	0.039	NT5002	R1	4	4	6	09	FALSE	0.724228147410783	0.7322176857014924	0.10501528962892522	0.10634844973965102	0.10634844973965102	Doxycycline only	0.1478963599227445	-0.04154791018309348
358	4610	DMSO control	0	MGAM	0	NT5002	R1	4	4	6	10	TRUE	6.68479428389443	6.697808159852693	0.9693155538661754	0.9728002045887579	0.9728002045887579	medium	NA	NA
359	4611	DMSO control	0	MGAM	0	NT5002	R1	4	4	6	11	TRUE	6.89935287651888	6.876966916504219	1.000427204010382	0.9988215045371733	1.000427204010382	medium	NA	NA
