Drug	Species	Conc_ug_ml	chemical_name	prestwick_ID	molecular_weight	Conc_uM	likely_qualifier
Cefuroxime	Citrobacter koseri	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Citrobacter spp	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Corynebacterium striatum	16	Cefuroxime	Prestw-720	446.37375	35.844401692527846	=
Cefuroxime	Enterobacter aerogenes	8	Cefuroxime	Prestw-720	446.37375	17.922200846263923	=
Cefuroxime	Enterobacter agglomerans	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Enterobacter cloacae	16	Cefuroxime	Prestw-720	446.37375	35.844401692527846	=
Cefuroxime	Enterobacter dissolvens	8	Cefuroxime	Prestw-720	446.37375	17.922200846263923	=
Cefuroxime	Enterobacter spp	16	Cefuroxime	Prestw-720	446.37375	35.844401692527846	=
Cefuroxime	Escherichia coli	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Haemophilus influenzae	1	Cefuroxime	Prestw-720	446.37375	2.2402751057829904	=
Cefuroxime	Haemophilus parainfluenzae	0.5	Cefuroxime	Prestw-720	446.37375	1.1201375528914952	=
Cefuroxime	Klebsiella oxytoca	2	Cefuroxime	Prestw-720	446.37375	4.480550211565981	=
Cefuroxime	Klebsiella pneumoniae	2	Cefuroxime	Prestw-720	446.37375	4.480550211565981	=
Cefuroxime	Klebsiella spp	2	Cefuroxime	Prestw-720	446.37375	4.480550211565981	=
Cefuroxime	Legionella pneumophila	2	Cefuroxime	Prestw-720	446.37375	4.480550211565981	=
Cefuroxime	Moraxella catarrhalis	1	Cefuroxime	Prestw-720	446.37375	2.2402751057829904	=
Cefuroxime	Morganella morganii	32	Cefuroxime	Prestw-720	446.37375	71.68880338505569	=
Cefuroxime	Neisseria gonorrhoeae	0.064	Cefuroxime	Prestw-720	446.37375	0.14337760677011138	=
Cefuroxime	Neisseria meningitidis	0.125	Cefuroxime	Prestw-720	446.37375	0.2800343882228738	=
Cefuroxime	Proteus mirabilis	1	Cefuroxime	Prestw-720	446.37375	2.2402751057829904	=
Cefuroxime	Proteus vulgaris	32	Cefuroxime	Prestw-720	446.37375	71.68880338505569	=
Cefuroxime	Providencia rettgeri	0.5	Cefuroxime	Prestw-720	446.37375	1.1201375528914952	=
Cefuroxime	Providencia stuartii	16	Cefuroxime	Prestw-720	446.37375	35.844401692527846	=
Cefuroxime	Salmonella enteritidis	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Salmonella spp	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Salmonella typhi	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Salmonella typhimurium	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Serratia liquefaciens	32	Cefuroxime	Prestw-720	446.37375	71.68880338505569	=
Cefuroxime	Shigella flexneri	2	Cefuroxime	Prestw-720	446.37375	4.480550211565981	=
Cefuroxime	Shigella sonnei	4	Cefuroxime	Prestw-720	446.37375	8.961100423131962	=
Cefuroxime	Staphylococcus aureus	1	Cefuroxime	Prestw-720	446.37375	2.2402751057829904	=
Cefuroxime	Staphylococcus capitis	0.5	Cefuroxime	Prestw-720	446.37375	1.1201375528914952	=
Cefuroxime	Staphylococcus coagulase negative	1	Cefuroxime	Prestw-720	446.37375	2.2402751057829904	=
Cefuroxime	Staphylococcus hominis	1	Cefuroxime	Prestw-720	446.37375	2.2402751057829904	=
Cefuroxime	Streptococcus agalactiae	0.032	Cefuroxime	Prestw-720	446.37375	0.07168880338505569	=
Cefuroxime	Streptococcus pneumoniae	0.064	Cefuroxime	Prestw-720	446.37375	0.14337760677011138	=
Chloramphenicol	Campylobacter coli	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Campylobacter jejuni	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Citrobacter spp	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Enterobacter cloacae	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Enterobacter dissolvens	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Enterobacter spp	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Enterococcus faecalis	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Enterococcus faecium	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Enterococcus hirae	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Escherichia coli	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Haemophilus influenzae	0.5	Chloramphenicol	Prestw-31	323.13469	1.547342379117513	=
Chloramphenicol	Haemophilus parainfluenzae	0.5	Chloramphenicol	Prestw-31	323.13469	1.547342379117513	=
Chloramphenicol	Hafnia alvei	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Klebsiella oxytoca	2	Chloramphenicol	Prestw-31	323.13469	6.189369516470052	=
Chloramphenicol	Klebsiella pneumoniae	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Klebsiella spp	1	Chloramphenicol	Prestw-31	323.13469	3.094684758235026	=
Chloramphenicol	Kluyvera spp	2	Chloramphenicol	Prestw-31	323.13469	6.189369516470052	=
Chloramphenicol	Lactobacillus lactis	2	Chloramphenicol	Prestw-31	323.13469	6.189369516470052	=
Chloramphenicol	Lactobacillus reuteri	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Lactobacillus spp	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Lactococcus lactis	2	Chloramphenicol	Prestw-31	323.13469	6.189369516470052	=
Chloramphenicol	Legionella pneumophila	0.5	Chloramphenicol	Prestw-31	323.13469	1.547342379117513	=
Chloramphenicol	Listeria monocytogenes	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Moraxella catarrhalis	0.5	Chloramphenicol	Prestw-31	323.13469	1.547342379117513	=
Chloramphenicol	Neisseria gonorrhoeae	2	Chloramphenicol	Prestw-31	323.13469	6.189369516470052	=
Chloramphenicol	Neisseria meningitidis	1	Chloramphenicol	Prestw-31	323.13469	3.094684758235026	=
Chloramphenicol	Pasteurella multocida	0.5	Chloramphenicol	Prestw-31	323.13469	1.547342379117513	=
Chloramphenicol	Raoultella spp	2	Chloramphenicol	Prestw-31	323.13469	6.189369516470052	=
Chloramphenicol	Salmonella spp	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Serratia liquefaciens	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Serratia spp	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Staphylococcus aureus	8	Chloramphenicol	Prestw-31	323.13469	24.757478065880207	=
Chloramphenicol	Staphylococcus coagulase negative	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Staphylococcus epidermidis	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Staphylococcus hyicus	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Staphylococcus intermedius	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Chloramphenicol	Streptococcus agalactiae	2	Chloramphenicol	Prestw-31	323.13469	6.189369516470052	=
Chloramphenicol	Streptococcus pneumoniae	2	Chloramphenicol	Prestw-31	323.13469	6.189369516470052	=
Chloramphenicol	Streptococcus pyogenes	4	Chloramphenicol	Prestw-31	323.13469	12.378739032940103	=
Ciprofloxacin	Acinetobacter anitratus	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Acinetobacter baumannii	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Acinetobacter calcoaceticus	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Acinetobacter lwoffii	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Acinetobacter spp	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Actinomyces israelii	16	Ciprofloxacin	Prestw-113	385.82602	41.46946854439729	=
Ciprofloxacin	Actinomyces spp	16	Ciprofloxacin	Prestw-113	385.82602	41.46946854439729	=
Ciprofloxacin	Alcaligenes xylosoxidans	4	Ciprofloxacin	Prestw-113	385.82602	10.367367136099322	=
Ciprofloxacin	Bacteroides fragilis	8	Ciprofloxacin	Prestw-113	385.82602	20.734734272198644	=
Ciprofloxacin	Bacteroides fragilis group	8	Ciprofloxacin	Prestw-113	385.82602	20.734734272198644	=
Ciprofloxacin	Burkholderia cepacia	4	Ciprofloxacin	Prestw-113	385.82602	10.367367136099322	=
Ciprofloxacin	Campylobacter coli	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Campylobacter jejuni	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Chryseobacterium meningosepticum	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Chryseobacterium spp	4	Ciprofloxacin	Prestw-113	385.82602	10.367367136099322	=
Ciprofloxacin	Citrobacter braakii	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Citrobacter freundii	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Citrobacter koseri	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Citrobacter spp	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Clostridium difficile	64	Ciprofloxacin	Prestw-113	385.82602	165.87787417758915	=
Ciprofloxacin	Clostridium perfringens	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Clostridium spp	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Corynebacterium amycolatum	32	Ciprofloxacin	Prestw-113	385.82602	82.93893708879457	=
Ciprofloxacin	Corynebacterium jeikeium	32	Ciprofloxacin	Prestw-113	385.82602	82.93893708879457	=
Ciprofloxacin	Corynebacterium pseudodiphtheriticum	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Corynebacterium spp	32	Ciprofloxacin	Prestw-113	385.82602	82.93893708879457	=
Ciprofloxacin	Corynebacterium striatum	32	Ciprofloxacin	Prestw-113	385.82602	82.93893708879457	=
Ciprofloxacin	Corynebacterium urealyticum	32	Ciprofloxacin	Prestw-113	385.82602	82.93893708879457	=
Ciprofloxacin	Enterobacter aerogenes	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Enterobacter agglomerans	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Enterobacter cloacae	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Enterobacter dissolvens	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Enterobacter spp	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Enterococcus faecalis	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Enterococcus faecium	2	Ciprofloxacin	Prestw-113	385.82602	5.183683568049661	=
Ciprofloxacin	Escherichia coli	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Haemophilus influenzae	0.008	Ciprofloxacin	Prestw-113	385.82602	0.020734734272198643	=
Ciprofloxacin	Haemophilus parainfluenzae	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Hafnia alvei	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Helicobacter pylori	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Klebsiella oxytoca	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Klebsiella pneumoniae	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Klebsiella spp	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Kluyvera spp	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Listeria monocytogenes	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Moraxella catarrhalis	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Morganella morganii	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Neisseria gonorrhoeae	0.008	Ciprofloxacin	Prestw-113	385.82602	0.020734734272198643	=
Ciprofloxacin	Neisseria meningitidis	0.004	Ciprofloxacin	Prestw-113	385.82602	0.010367367136099322	=
Ciprofloxacin	Pasteurella multocida	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Peptostreptococcus spp	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Proteus mirabilis	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Proteus vulgaris	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Providencia spp	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Providencia stuartii	2	Ciprofloxacin	Prestw-113	385.82602	5.183683568049661	=
Ciprofloxacin	Pseudomonas aeruginosa	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Pseudomonas fluorescens group	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Raoultella spp	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Salmonella spp	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Serratia liquefaciens	0.064	Ciprofloxacin	Prestw-113	385.82602	0.16587787417758915	=
Ciprofloxacin	Serratia marcescens	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Serratia spp	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Shigella boydii	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Shigella dysenteriae	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Shigella flexneri	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Shigella sonnei	0.016	Ciprofloxacin	Prestw-113	385.82602	0.04146946854439729	=
Ciprofloxacin	Shigella spp	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Staphylococcus aureus	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Staphylococcus aureus MRSA	128	Ciprofloxacin	Prestw-113	385.82602	331.7557483551783	>
Ciprofloxacin	Staphylococcus aureus MSSA	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Staphylococcus auricularis	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Staphylococcus capitis	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Staphylococcus coagulase negative	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Staphylococcus coagulase negative MRSE	32	Ciprofloxacin	Prestw-113	385.82602	82.93893708879457	=
Ciprofloxacin	Staphylococcus cohnii	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Staphylococcus epidermidis	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Staphylococcus epidermidis MSSE	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Staphylococcus haemolyticus	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Staphylococcus hominis	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Staphylococcus hyicus	0.125	Ciprofloxacin	Prestw-113	385.82602	0.3239802230031038	=
Ciprofloxacin	Staphylococcus intermedius	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Staphylococcus lugdunensis	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Staphylococcus saprophyticus	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Staphylococcus sciuri	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Staphylococcus simulans	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Staphylococcus warneri	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Staphylococcus xylosis	0.25	Ciprofloxacin	Prestw-113	385.82602	0.6479604460062076	=
Ciprofloxacin	Stenotrophomonas maltophilia	2	Ciprofloxacin	Prestw-113	385.82602	5.183683568049661	=
Ciprofloxacin	Streptococcus acidominimus	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus agalactiae	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus anginosus	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus bovis	2	Ciprofloxacin	Prestw-113	385.82602	5.183683568049661	=
Ciprofloxacin	Streptococcus constellatus	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Streptococcus equinus	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Streptococcus gordonii	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus group C	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Streptococcus group G	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Streptococcus intermedius	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus milleri	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Streptococcus mitis	2	Ciprofloxacin	Prestw-113	385.82602	5.183683568049661	=
Ciprofloxacin	Streptococcus oralis	4	Ciprofloxacin	Prestw-113	385.82602	10.367367136099322	=
Ciprofloxacin	Streptococcus parasanguis	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus pneumoniae	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus pyogenes	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Streptococcus salivarius	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus sanguinis	1	Ciprofloxacin	Prestw-113	385.82602	2.5918417840248305	=
Ciprofloxacin	Streptococcus uberis	0.5	Ciprofloxacin	Prestw-113	385.82602	1.2959208920124152	=
Ciprofloxacin	Streptococcus, viridans group	2	Ciprofloxacin	Prestw-113	385.82602	5.183683568049661	=
Ciprofloxacin	Yersinia enterocolitica	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Ciprofloxacin	Yersinia spp	0.032	Ciprofloxacin	Prestw-113	385.82602	0.08293893708879457	=
Clarithromycin	Actinomyces israelii	0.032	Clarithromycin	Prestw-1378	747.97253	0.042782319826638555	=
Clarithromycin	Actinomyces spp	0.032	Clarithromycin	Prestw-1378	747.97253	0.042782319826638555	=
Clarithromycin	Bacteroides fragilis group	0.125	Clarithromycin	Prestw-1378	747.97253	0.16711843682280686	=
Clarithromycin	Clostridium perfringens	0.25	Clarithromycin	Prestw-1378	747.97253	0.3342368736456137	=
Clarithromycin	Enterococcus faecalis	256	Clarithromycin	Prestw-1378	747.97253	342.25855861310845	>
Clarithromycin	Enterococcus faecium	256	Clarithromycin	Prestw-1378	747.97253	342.25855861310845	>
Clarithromycin	Haemophilus influenzae	8	Clarithromycin	Prestw-1378	747.97253	10.695579956659639	=
Clarithromycin	Haemophilus parainfluenzae	4	Clarithromycin	Prestw-1378	747.97253	5.3477899783298195	=
Clarithromycin	Helicobacter pylori	0.125	Clarithromycin	Prestw-1378	747.97253	0.16711843682280686	=
Clarithromycin	Legionella pneumophila	0.25	Clarithromycin	Prestw-1378	747.97253	0.3342368736456137	=
Clarithromycin	Moraxella catarrhalis	0.032	Clarithromycin	Prestw-1378	747.97253	0.042782319826638555	=
Clarithromycin	Neisseria gonorrhoeae	0.064	Clarithromycin	Prestw-1378	747.97253	0.08556463965327711	=
Clarithromycin	Peptostreptococcus spp	0.125	Clarithromycin	Prestw-1378	747.97253	0.16711843682280686	=
Clarithromycin	Staphylococcus aureus	0.25	Clarithromycin	Prestw-1378	747.97253	0.3342368736456137	=
Clarithromycin	Staphylococcus aureus MRSA	256	Clarithromycin	Prestw-1378	747.97253	342.25855861310845	>
Clarithromycin	Staphylococcus aureus MSSA	0.064	Clarithromycin	Prestw-1378	747.97253	0.08556463965327711	=
Clarithromycin	Staphylococcus epidermidis	16	Clarithromycin	Prestw-1378	747.97253	21.391159913319278	=
Clarithromycin	Staphylococcus saprophyticus	0.125	Clarithromycin	Prestw-1378	747.97253	0.16711843682280686	=
Clarithromycin	Streptococcus milleri	0.032	Clarithromycin	Prestw-1378	747.97253	0.042782319826638555	=
Clarithromycin	Streptococcus pneumoniae	0.064	Clarithromycin	Prestw-1378	747.97253	0.08556463965327711	=
Clarithromycin	Streptococcus pyogenes	0.032	Clarithromycin	Prestw-1378	747.97253	0.042782319826638555	=
Clavulanic acid	Acinetobacter baumannii	64	Clavulanate	Prestw-1315	237.25866	269.74779339982786	=
Clinafloxacin	Acinetobacter spp	0.125	Clinafloxacin	Prestw-1379	365.79474	0.34172169889594367	=
Clinafloxacin	Enterococcus faecalis	0.5	Clinafloxacin	Prestw-1379	365.79474	1.3668867955837747	=
Clinafloxacin	Enterococcus faecium	4	Clinafloxacin	Prestw-1379	365.79474	10.935094364670197	=
Clinafloxacin	Pseudomonas aeruginosa	0.25	Clinafloxacin	Prestw-1379	365.79474	0.6834433977918873	=
Clinafloxacin	Serratia spp	512	Clinafloxacin	Prestw-1379	365.79474	1399.6920786777853	>
Clinafloxacin	Staphylococcus aureus	0.064	Clinafloxacin	Prestw-1379	365.79474	0.17496150983472317	=
Clinafloxacin	Staphylococcus epidermidis	0.5	Clinafloxacin	Prestw-1379	365.79474	1.3668867955837747	=
Clinafloxacin	Staphylococcus haemolyticus	0.5	Clinafloxacin	Prestw-1379	365.79474	1.3668867955837747	=
Clinafloxacin	Stenotrophomonas maltophilia	1	Clinafloxacin	Prestw-1379	365.79474	2.7337735911675494	=
Clindamycin	Actinomyces israelii	0.25	Clindamycin	Prestw-137	461.45208	0.5417680639775206	=
Clindamycin	Actinomyces spp	0.25	Clindamycin	Prestw-137	461.45208	0.5417680639775206	=
Clindamycin	Anaerobic cocci Gram positive	0.125	Clindamycin	Prestw-137	461.45208	0.2708840319887603	=
Clindamycin	Bacteroides fragilis	1	Clindamycin	Prestw-137	461.45208	2.1670722559100826	=
Clindamycin	Bacteroides fragilis group	1	Clindamycin	Prestw-137	461.45208	2.1670722559100826	=
Clindamycin	Bacteroides ovatus	2	Clindamycin	Prestw-137	461.45208	4.334144511820165	=
Clindamycin	Bacteroides thetaiotaomicron	4	Clindamycin	Prestw-137	461.45208	8.66828902364033	=
Clindamycin	Bacteroides vulgatus	2	Clindamycin	Prestw-137	461.45208	4.334144511820165	=
Clindamycin	Bifidobacterium longum	0.064	Clindamycin	Prestw-137	461.45208	0.1386926243782453	=
Clindamycin	Bifidobacterium thermophilum	0.5	Clindamycin	Prestw-137	461.45208	1.0835361279550413	=
Clindamycin	Campylobacter coli	0.25	Clindamycin	Prestw-137	461.45208	0.5417680639775206	=
Clindamycin	Campylobacter jejuni	0.125	Clindamycin	Prestw-137	461.45208	0.2708840319887603	=
Clindamycin	Clostridium difficile	4	Clindamycin	Prestw-137	461.45208	8.66828902364033	=
Clindamycin	Clostridium perfringens	0.5	Clindamycin	Prestw-137	461.45208	1.0835361279550413	=
Clindamycin	Corynebacterium amycolatum	32	Clindamycin	Prestw-137	461.45208	69.34631218912264	=
Clindamycin	Corynebacterium jeikeium	32	Clindamycin	Prestw-137	461.45208	69.34631218912264	=
Clindamycin	Corynebacterium pseudodiphtheriticum	4	Clindamycin	Prestw-137	461.45208	8.66828902364033	=
Clindamycin	Corynebacterium spp	32	Clindamycin	Prestw-137	461.45208	69.34631218912264	=
Clindamycin	Corynebacterium striatum	32	Clindamycin	Prestw-137	461.45208	69.34631218912264	=
Clindamycin	Corynebacterium urealyticum	16	Clindamycin	Prestw-137	461.45208	34.67315609456132	=
Clindamycin	Enterococcus faecalis	32	Clindamycin	Prestw-137	461.45208	69.34631218912264	=
Clindamycin	Fusobacterium spp	0.064	Clindamycin	Prestw-137	461.45208	0.1386926243782453	=
Clindamycin	Haemophilus influenzae	8	Clindamycin	Prestw-137	461.45208	17.33657804728066	=
Clindamycin	Lactobacillus acidophilus	4	Clindamycin	Prestw-137	461.45208	8.66828902364033	=
Clindamycin	Lactobacillus crispatus	0.125	Clindamycin	Prestw-137	461.45208	0.2708840319887603	=
Clindamycin	Lactobacillus gasseri	8	Clindamycin	Prestw-137	461.45208	17.33657804728066	=
Clindamycin	Lactobacillus helveticus	0.5	Clindamycin	Prestw-137	461.45208	1.0835361279550413	=
Clindamycin	Lactobacillus johnsonii	2	Clindamycin	Prestw-137	461.45208	4.334144511820165	=
Clindamycin	Lactobacillus lactis	0.25	Clindamycin	Prestw-137	461.45208	0.5417680639775206	=
Clindamycin	Lactobacillus plantarum	1	Clindamycin	Prestw-137	461.45208	2.1670722559100826	=
Clindamycin	Lactobacillus reuteri	0.125	Clindamycin	Prestw-137	461.45208	0.2708840319887603	=
Clindamycin	Lactococcus lactis	0.25	Clindamycin	Prestw-137	461.45208	0.5417680639775206	=
Clindamycin	Prevotella spp	0.016	Clindamycin	Prestw-137	461.45208	0.03467315609456133	<
Clindamycin	Staphylococcus aureus	0.125	Clindamycin	Prestw-137	461.45208	0.2708840319887603	=
Clindamycin	Staphylococcus aureus MRSA	0.125	Clindamycin	Prestw-137	461.45208	0.2708840319887603	=
Clindamycin	Staphylococcus aureus MSSA	0.125	Clindamycin	Prestw-137	461.45208	0.2708840319887603	=
Clindamycin	Staphylococcus coagulase negative	0.064	Clindamycin	Prestw-137	461.45208	0.1386926243782453	=
Clindamycin	Staphylococcus coagulase negative MRSE	0.125	Clindamycin	Prestw-137	461.45208	0.2708840319887603	=
